"","country","population","pm1998","pm1999","pm2000","pm2001","pm2002","pm2003","pm2004","pm2005","pm2006","pm2007","pm2008","pm2009","pm2010","pm2011","pm2012","pm2013","pm2014","pm2015","pm2016","pm2017","pm2018","pm2019","pm2020","pm2021"
"189","Saint Pierre and Miquelon",5065,4.45,4.535,4.075,3.8,3.97,4.095,3.42,3.545,3.795,3.125,3.42,3.585,3.55,3.835,3,4.46,4.15,4.07,3.225,4.025,3.12,3.125,3.99,3.835
"190","Saint Vincent and the Grenadines",91461,2.40666666666667,3.13833333333333,2.65333333333333,3.125,2.58833333333333,2.86166666666667,2.77166666666667,3.16,2.85,2.64166666666667,2.77833333333333,3.13833333333333,4.07833333333333,2.83333333333333,2.98166666666667,2.43333333333333,2.22166666666667,2.49666666666667,2.85,2.945,2.555,2.53166666666667,2.35333333333333,2.59
"191","Saint-Barthélemy",6679,2.53842105263158,3.39657894736842,2.86578947368421,2.995,2.22236842105263,2.54684210526316,2.39342105263158,3.29,2.96,2.55236842105263,2.44078947368421,2.74105263157895,4.19447368421053,2.57394736842105,3.14710526315789,2.17605263157895,2.16578947368421,2.33973684210526,2.61105263157895,2.48026315789474,2.14684210526316,2.06921052631579,2.03578947368421,2.20342105263158
"192","Saint-Martin",30778,2.58,3.44,2.85,3.07,2.31,2.63,2.49,3.4,3.06,2.64,2.41,2.59,4.13,2.46,3.1,2.14,2.16,2.38,2.66,2.53,2.14,2.08,2.08,2.25
"193","Samoa",183008,0.821395348837209,0.925813953488372,1.2893023255814,1.20790697674419,1.31906976744186,1.36209302325581,1.09767441860465,1.61674418604651,1.3906976744186,1.49767441860465,1.19325581395349,1.38348837209302,1.21976744186047,1.10302325581395,1.3406976744186,1.34348837209302,1.4306976744186,1.77511627906977,1.4306976744186,1.48488372093023,1.56976744186047,1.47023255813953,1.21906976744186,1.12674418604651
"194","San Marino",34954,15.0488888888889,14.3077777777778,15.4033333333333,14.71,16.0244444444444,16.4344444444444,13.7466666666667,15.9811111111111,19.1822222222222,15.4922222222222,12.3244444444444,12.9655555555556,13.8844444444444,15.1577777777778,13.7233333333333,12.9644444444444,9.67111111111111,13.9322222222222,10.6455555555556,11.9377777777778,10.4855555555556,9.74444444444444,10.9633333333333,10.7866666666667
"195","São Tomé and Príncipe",198918,11.98,8.56857142857143,15.3314285714286,13.0028571428571,12.3571428571429,11.39,12.3814285714286,10.8757142857143,9.87285714285714,11.9142857142857,12.5914285714286,10.9985714285714,11.6757142857143,11.9657142857143,12.8442857142857,12.7728571428571,9.58714285714286,13.49,12.25,10.4342857142857,11.0714285714286,10.9171428571429,11.1614285714286,11.3485714285714
"196","Saudi Arabia",33434409,13.3697278911565,15.3650340136054,17.1470068027211,14.3662585034014,15.3822448979592,15.0663945578231,13.8010884353741,15.307074829932,17.3527891156463,17.7445578231293,18.8691156462585,19.0034693877551,19.6067346938776,21.4571428571429,20.9142857142857,18.6361224489796,20.6533333333333,21.2521768707483,19.7561224489796,21.9108163265306,20.9062585034014,20.5447619047619,18.8772108843537,20.8970068027211
"197","Senegal",15919888,5.99644444444444,6.37022222222222,5.87266666666667,4.99022222222222,4.53466666666667,5.45111111111111,5.11511111111111,5.39288888888889,5.73955555555556,5.32622222222222,5.62022222222222,5.992,6.44088888888889,5.69844444444444,5.93088888888889,5.61755555555556,5.68688888888889,6.13133333333333,5.39711111111111,5.77711111111111,5.08311111111111,6.15333333333333,6.07155555555556,6.37888888888889
"198","Serbia",7003880,22.9865838509317,22.0263354037267,19.598198757764,21.5578881987578,21.9344099378882,23.3506211180124,22.0488198757764,23.3892546583851,23.8428571428571,20.6810559006211,20.447950310559,21.1688819875776,18.9231055900621,27.0480745341615,24.3701242236025,21.1232298136646,19.4993167701863,21.6634161490683,20.6455900621118,21.3804968944099,20.8230434782609,18.1686956521739,18.8780124223602,19.4157142857143
"199","Seychelles",84510,3.67961538461538,3.99653846153846,4.20423076923077,3.56384615384615,3.915,4.74192307692308,4.33538461538462,4.25038461538462,5.07115384615385,5.18307692307692,4.15269230769231,5.62346153846154,4.77615384615385,5.53153846153846,5.05461538461538,4.93076923076923,4.96153846153846,4.39615384615385,5.93230769230769,5.88461538461539,5.20653846153846,6.04884615384615,3.99230769230769,4.91884615384615
"200","Sierra Leone",6739524,18.3978571428571,14.7714285714286,13.5907142857143,12.4721428571429,11.2135714285714,12.8285714285714,13.4657142857143,13.0378571428571,12.3392857142857,12.285,12.8742857142857,15.7778571428571,13.9957142857143,13.0264285714286,11.7914285714286,13.2778571428571,13.1307142857143,12.2214285714286,12.5028571428571,11.9414285714286,11.7778571428571,12.6778571428571,11.9442857142857,11.6371428571429
"201","Singapore",5842829,13.214,15.05,16.262,15.658,19.332,14.514,16.322,16.484,26.23,14.67,13.728,20.454,12.65,15.36,17.564,23.132,18.104,26.262,13.878,13.13,13.898,18.576,11.48,13.01
"202","Sint Maarten",40679,2.71,3.72,3.02,3.32,2.47,2.83,2.68,3.72,3.34,2.89,2.63,2.9,4.52,2.71,3.44,2.38,2.37,2.6,2.93,2.78,2.39,2.31,2.29,2.49
"203","Slovakia",5439730,23.0498734177215,22.9946835443038,20.6344303797468,22.9954430379747,23.639746835443,24.0056962025316,20.9843037974684,22.7484810126582,23.6943037974684,17.6520253164557,17.4894936708861,19.7978481012658,20.910253164557,22.3915189873418,19.3859493670886,18.9241772151899,16.9886075949367,17.8148101265823,16.3091139240506,17.4859493670886,16.1710126582278,13.5351898734177,13.2172151898734,14.5488607594937
"204","Slovenia",2067880,19.2950520833333,18.3850520833333,17.9427604166667,19.5709895833333,20.0535416666667,20.5435416666667,18.6154166666667,20.4851041666667,20.3699479166667,16.1600520833333,16.2770833333333,16.28484375,17.4244791666667,19.775625,16.0992708333333,15.7958333333333,13.3983854166667,16.2165625,14.8167708333333,15.4130729166667,14.7094270833333,11.4602083333333,12.3525,13.0038020833333
"205","Solomon Islands",549101,2.73138888888889,2.41105555555556,3.78416666666667,4.30238888888889,4.67272222222222,4.24444444444444,5.15594444444444,4.45988888888889,5.60411111111111,6.36405555555556,4.65944444444444,6.43555555555556,6.04188888888889,5.79072222222222,6.21277777777778,7.96816666666667,7.6685,7.20727777777778,6.90977777777778,7.73483333333333,6.91816666666667,6.863,5.94427777777778,5.46283333333333
"206","Somalia",12035043,6.47878378378378,8.73837837837838,8.61202702702703,7.83918918918919,8.44,8.80662162162162,9.56743243243243,8.41635135135135,9.55905405405405,9.89135135135135,8.31432432432432,9.81905405405405,9.79324324324324,10.2827027027027,9.22527027027027,8.43689189189189,8.76891891891892,9.00324324324324,8.86189189189189,8.70716216216216,9.59310810810811,9.29635135135135,7.70608108108108,9.3277027027027
"207","South Africa",56955067,18.145,17.8551923076923,17.8196153846154,18.4546153846154,18.0917307692308,17.9221153846154,18.5188461538462,19.3313461538462,18.6992307692308,18.4675,18.9148076923077,18.5794230769231,21.29,18.3301923076923,18.4188461538462,17.4386538461538,16.8521153846154,17.7709615384615,16.4836538461538,17.7592307692308,17.4934615384615,17.2267307692308,16.8475,17.0265384615385
"208","South Georgia and the South Sand",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","South Korea",51427386,17.8697816593886,17.9676855895197,21.2120524017467,20.1670742358079,18.8423580786026,25.4753711790393,20.9866375545852,21.7813100436681,22.9954148471616,22.9812227074236,22.793056768559,22.1044541484716,20.5518777292576,21.0238864628821,21.6223580786026,22.4657205240175,22.883056768559,22.0675545851528,21.7534497816594,20.037423580786,19.7624017467249,20.5185589519651,19.276768558952,18.9334934497817
"210","South Sudan",11007070,16.8142222222222,14.004,14.2528888888889,14.2253333333333,13.8471111111111,13.9248888888889,13.6095555555556,15.3755555555556,14.2857777777778,16.3762222222222,14.546,15.0848888888889,15.758,17.2675555555556,15.194,15.2571111111111,15.5477777777778,14.5584444444444,15.3322222222222,15.2093333333333,14.1497777777778,15.2368888888889,14.8973333333333,15.8948888888889
"211","Spain",46687904,8.26923076923077,8.21480769230769,8.84403846153846,8.92788461538461,9.14480769230769,8.90634615384615,8.86307692307692,9.35346153846154,9.00115384615385,9.51596153846154,7.47134615384615,7.9975,7.27903846153846,7.97596153846154,7.43115384615385,7.43942307692308,6.56538461538462,7.15730769230769,6.61653846153846,6.49346153846154,6.83269230769231,6.30730769230769,6.30384615384615,6.86346153846154
"212","Spratly Islands",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","Sri Lanka",22831388,11.7543343653251,13.5256965944272,15.5067182662539,18.0457894736842,17.3952321981424,19.063653250774,17.9456965944272,20.0830959752322,19.3360990712074,20.3003715170279,20.3507739938081,21.1877708978328,22.2170897832817,22.8558204334365,21.2315479876161,22.5865634674923,22.070959752322,20.822600619195,20.1395665634675,19.866439628483,20.6846749226006,18.9274303405573,18.7234365325077,18.3512074303406
"214","Sudan",46712136,10.2565,10.19025,9.363125,8.4675,9.148125,8.814,8.623625,9.280625,10.043125,9.911125,9.86825,9.149625,10.43525,10.24725,9.674625,8.6535,9.586375,9.15825,9.667875,11.065875,9.976875,9.845125,9.81025,11.406125
"215","Suriname",633124,4.85677419354839,5.44854838709677,5.32903225806452,7.76451612903226,6.595,7.47677419354839,7.44758064516129,7.68661290322581,7.44596774193548,6.83935483870968,7.99854838709677,7.57451612903226,7.4541935483871,6.82951612903226,6.84806451612903,6.25725806451613,5.98661290322581,6.08403225806452,6.40935483870968,6.14516129032258,6.08596774193548,6.11548387096774,5.93177419354839,6.63483870967742
"216","Svalbard and Jan Mayen",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Swaziland",1118655,22.1714545454545,17.8885454545455,18.322,17.52,16.5229090909091,15.2703636363636,17.2529090909091,18.2441818181818,15.9394545454545,17.4956363636364,16.4267272727273,16.4041818181818,18.6649090909091,15.8467272727273,17.1669090909091,15.6405454545455,15.0910909090909,15.7878181818182,13.6347272727273,14.4150909090909,15.0849090909091,16.0543636363636,13.5934545454545,15.6147272727273
"218","Sweden",10108500,7.4178275862069,7.69396551724138,7.37065517241379,6.91737931034483,7.23758620689655,7.654,6.80806896551724,7.01606896551724,7.71106896551724,6.437,6.62434482758621,6.54913793103448,6.85337931034483,7.00451724137931,5.92286206896552,5.53213793103448,6.82006896551724,5.48393103448276,5.26279310344828,5.02189655172414,5.68234482758621,5.18420689655172,4.57051724137931,5.37327586206897
"219","Switzerland",8461443,13.3172189349112,13.6413609467456,12.9236686390533,13.7894082840237,14.205798816568,15.5151479289941,12.1714792899408,13.3065088757396,13.0855029585799,11.7363313609467,11.9596449704142,13.3201775147929,14.1167455621302,13.7512426035503,11.5509467455621,12.4861538461538,9.64390532544379,10.8852071005917,9.89863905325444,9.88899408284024,9.89230769230769,8.2408875739645,8.37485207100592,9.34639053254438
"220","Syria",20154763,16.3878333333333,18.255,19.6428333333333,18.2706666666667,16.4403333333333,16.951,15.5498333333333,17.5418333333333,16.5431666666667,17.2253333333333,16.3913333333333,19.3776666666667,16.9568333333333,20.1343333333333,22.1203333333333,19.9271666666667,18.9251666666667,19.7746666666667,17.6646666666667,19.2963333333333,19.1893333333333,18.3061666666667,19.1806666666667,18.9881666666667
"221","Taiwan",23471731,17.3395454545455,16.3904545454545,21.0327272727273,21.7718181818182,21.7686363636364,22.3277272727273,23.5463636363636,23.42,24.1109090909091,24.5022727272727,22.8990909090909,22.9722727272727,22.9454545454545,22.6472727272727,21.1054545454545,21.0936363636364,22.3963636363636,21.1127272727273,19.2277272727273,18.9295454545455,17.2527272727273,16.3018181818182,14.6245454545455,15.845
"222","Tajikistan",8977811,11.4072881355932,10.4640677966102,11.2640677966102,11.9664406779661,11.6898305084746,12.7454237288136,11.5386440677966,13.0923728813559,12.6905084745763,13.6081355932203,13.1466101694915,14.4442372881356,14.0181355932203,16.5864406779661,15.6135593220339,13.4518644067797,13.9677966101695,14.5662711864407,14.8498305084746,15.6713559322034,12.8784745762712,14.9645762711864,16.7396610169492,15.0408474576271
"223","Tanzania",61738595,13.1469590643275,10.9845614035088,13.756081871345,20.5515789473684,16.1788304093567,17.1965497076023,17.8673099415205,19.1783040935673,16.8981871345029,21.7331578947368,19.1384795321637,18.4666666666667,19.3156725146199,19.6451461988304,19.9302923976608,19.5804093567251,17.3647953216374,18.073918128655,17.2256140350877,15.1979532163743,16.6289473684211,18.116081871345,17.5176608187135,16.1284210526316
"224","Thailand",69322864,20.9694276457883,18.1308855291577,20.2061447084233,20.9630777537797,22.0557235421166,22.4938120950324,25.2404319654428,25.3589308855292,24.1025485961123,27.1474838012959,24.9880453563715,23.95656587473,25.1130561555076,25.6559179265659,24.1434017278618,25.8880777537797,24.8376781857451,22.4634881209503,24.4768142548596,22.1499136069114,22.29343412527,22.7033045356371,24.995161987041,23.767343412527
"225","Timor-Leste",1393234,7.59435483870968,9.13209677419355,9.16516129032258,10.2638709677419,9.55274193548387,8.86532258064516,10.3698387096774,9.38483870967742,9.52741935483871,11.1729032258065,10.4814516129032,11.3720967741935,9.90403225806452,14.1285483870968,13.585,10.0104838709677,11.0529032258065,10.7514516129032,9.79258064516129,10.8904838709677,10.7438709677419,10.3006451612903,8.78387096774193,10.1932258064516
"226","Togo",8279448,14.5605,14.57325,16.1735,16.364,15.49975,16.8895,17.7005,17.96725,16.594,17.44275,17.591,17.359,16.98475,16.44225,14.8665,14.3105,14.4855,14.85475,15.515,16.11225,15.3125,15.196,15.09375,15.621
"227","Tokelau",508,1.09666666666667,1.30333333333333,1.49666666666667,1.70666666666667,2.01333333333333,2.00666666666667,1.46666666666667,1.88,1.85333333333333,1.83666666666667,1.38,1.62666666666667,1.54666666666667,1.21,1.59,1.68,1.79333333333333,1.74333333333333,1.84,1.47666666666667,1.60333333333333,1.75,1.74333333333333,1.34666666666667
"228","Tonga",97326,0.971818181818182,1.33636363636364,1.68272727272727,1.36272727272727,1.44818181818182,1.27363636363636,1.71,1.60090909090909,1.59454545454545,1.37454545454545,2.62818181818182,1.59636363636364,1.45636363636364,1.51545454545455,1.46545454545455,1.63636363636364,1.43727272727273,1.46818181818182,1.47818181818182,1.82454545454545,1.75363636363636,1.65545454545455,1.53727272727273,1.73545454545455
"229","Trinidad and Tobago",1209270,3.498,4.434,3.40266666666667,4.72533333333333,3.766,4.378,4.21333333333333,4.72133333333333,4.65133333333333,4.296,4.658,4.35466666666667,6.336,4.524,4.502,4.316,3.70733333333333,3.76333333333333,4.714,4.62266666666667,3.94,4.56333333333333,4.182,3.91933333333333
"230","Tunisia",11718498,11.3455263157895,9.3059022556391,11.0981578947368,9.75375939849624,9.29233082706767,12.0957894736842,7.80804511278196,10.9617669172932,10.3263157894737,8.9087969924812,8.53699248120301,9.15007518796993,6.73921052631579,10.7616165413534,9.3909022556391,9.24541353383459,7.04665413533835,10.8587593984962,7.82718045112782,9.83890977443609,8.41093984962406,8.49015037593985,8.615,8.29830827067669
"231","Turkey",81848204,19.0333046286329,18.4421636167923,20.2609687836383,19.5531216361679,19.5188912809473,19.422691065662,16.995199138859,18.2099246501615,19.105166846071,19.4386221743811,17.4015500538213,19.5482992465016,16.4818514531755,22.1140581270183,23.8789881593111,21.4597631862217,22.0472981700754,22.5654790096878,20.3687298170075,22.205780409042,20.8862755651238,19.9810764262648,20.8502798708288,20.9832508073197
"232","Turkmenistan",5554973,10.538275862069,9.04586206896552,8.17189655172414,8.0698275862069,8.52568965517241,8.23896551724138,8.02362068965517,9.21586206896552,9.07879310344828,8.76672413793103,11.2970689655172,8.79741379310345,9.45,11.2515517241379,11.8934482758621,8.22775862068966,9.22655172413793,8.625,8.51706896551724,9.7248275862069,8.64931034482759,9.72862068965517,9.79189655172414,10.1346551724138
"233","Turks and Caicos Islands",52365,4.855,4.66666666666667,3.66333333333333,3.695,3.11166666666667,2.94166666666667,3.08,3.815,3.33333333333333,3.33833333333333,2.26833333333333,2.32333333333333,3.26166666666667,2.645,2.68166666666667,2.22833333333333,2.31333333333333,2.47,2.46166666666667,2.74166666666667,2.47833333333333,2.73166666666667,2.43166666666667,3.20333333333333
"234","Tuvalu",5975,1.16111111111111,1.13444444444444,1.37333333333333,1.47777777777778,1.93666666666667,1.97444444444444,1.62111111111111,1.96222222222222,1.83888888888889,2.02444444444444,1.46222222222222,1.93777777777778,1.74777777777778,1.29777777777778,1.76333333333333,1.97666666666667,2.29333333333333,2.31111111111111,2.17888888888889,1.63222222222222,1.87222222222222,2.18777777777778,1.87777777777778,1.48222222222222
"235","Uganda",44567430,22.0396951219512,16.4985975609756,24.8103658536585,30.359512195122,26.7557317073171,24.7942073170732,27.0853658536585,27.6365243902439,25.1416463414634,30.6343292682927,27.6855487804878,25.9743292682927,28.5107317073171,30.0725,28.960487804878,30.3396341463415,26.5673780487805,27.2812804878049,26.7185975609756,23.5058536585366,24.2832317073171,26.9849390243902,27.6886585365854,25.6903048780488
"236","Ukraine",43666672,18.9307643312102,18.5680573248408,17.5089968152866,18.5947133757962,20.1353503184713,17.6471496815287,17.2165127388535,17.7461624203822,18.6299203821656,15.9019426751592,16.2560987261147,17.5336464968153,16.0810668789809,17.7360031847134,17.2371815286624,16.8725955414013,16.126050955414,15.7254936305732,15.4217675159236,16.3392834394904,14.5571496815287,14.4226592356688,13.2344267515924,14.1273885350318
"237","United Arab Emirates",9784395,14.5741025641026,13.4037948717949,17.2891282051282,15.3070769230769,16.1198461538462,13.4727692307692,12.7665641025641,13.6226153846154,17.3408205128205,15.2686666666667,17.9448717948718,18.9227179487179,17.8697948717949,18.089641025641,20.7895897435897,18.8571794871795,17.8306153846154,17.3728205128205,18.1834358974359,17.7278461538462,17.9429230769231,18.3630769230769,15.2042564102564,16.6935384615385
"238","United Kingdom",65812705,11.0859016393443,9.95256830601093,9.91628415300547,10.636174863388,10.4984153005464,12.0572677595628,9.3151912568306,9.59972677595628,9.73426229508197,9.60666666666667,9.10918032786885,9.35295081967213,10.4802732240437,10.3417486338798,9.0568306010929,10.1344808743169,9.71065573770492,8.30841530054645,8.73918032786885,8.19699453551913,8.63398907103825,8.24377049180328,7.32459016393443,8.19639344262295
"239","United States",330656400,11.4982334183673,10.7455963010204,10.7871301020408,10.2926594387755,10.0328029336735,9.96427295918367,9.54164859693878,10.6093080357143,9.45958864795918,9.79482780612245,8.77503826530612,7.98414221938776,8.32663584183673,8.2025318877551,7.60077806122449,7.23697385204082,7.14852040816327,6.78183354591837,6.16169323979592,6.49695471938776,6.44498724489796,6.19279336734694,6.28007971938776,7.30294323979592
"240","United States Minor Outlying Islands",40,2.6,2.32,2.6,2.34,2.81,2.71,2.84,3.42,2.74,2.58,3.59,3.22,3.28,2.97,2.83,3.89,4.46,3.95,3.68,3.76,3.5,3.37,3.32,2.96
"241","Uruguay",3380971,8.00765957446809,8.27539007092199,8.63099290780142,8.86673758865248,9.13964539007092,9.16631205673759,8.26624113475177,7.99822695035461,9.0909219858156,8.92035460992908,8.92914893617021,8.31524822695035,7.54929078014184,8.0986524822695,8.82283687943262,8.51602836879433,9.18468085106383,7.8877304964539,8.0768085106383,8.34539007092199,7.88460992907801,7.86517730496454,8.35070921985816,7.95666666666667
"242","Uzbekistan",30988328,15.7181875,13.0976875,14.823,14.6059375,15.04775,16.0890625,15.339,16.9305,15.5580625,17.3910625,17.697,19.0848125,17.8055,20.72725,21.4720625,17.6249375,17.18375,17.5699375,17.600875,19.1270625,17.1835625,18.643125,20.251125,18.88225
"243","Vanuatu",265705,2.8447619047619,3.28650793650794,4.55063492063492,4.70888888888889,3.90650793650794,4.10269841269841,3.91539682539683,4.04142857142857,3.60285714285714,4.53444444444444,4.89492063492064,4.48380952380952,5.07920634920635,5.29365079365079,5.13365079365079,5.74698412698413,5.3715873015873,5.02603174603175,4.98857142857143,5.86698412698413,5.6152380952381,4.78587301587302,3.95825396825397,4.36857142857143
"244","Vatican City",1000,17.79,17.29,17.77,15.87,16.77,18.44,14.56,17.06,18.88,16.89,14.29,13.89,13.57,17.37,15.58,14.77,10.58,15.07,11.95,13.35,10.74,10.34,12.22,11.34
"245","Venezuela",28877978,8.17068047337278,8.35292899408284,10.297100591716,14.1999112426035,12.338875739645,15.8304437869822,13.4734023668639,14.6241715976331,13.9155029585799,13.1258579881657,13.8491715976331,12.524201183432,16.9426923076923,14.9691420118343,13.9895266272189,13.2836982248521,12.5371301775148,13.0240236686391,15.1043786982249,14.577573964497,12.9141715976331,14.0048816568047,12.9138461538462,11.1458875739645
"246","Vietnam",102577688,19.5483098591549,18.2862816901408,20.7512112676056,23.3986478873239,22.5986338028169,24.3218169014085,27.8130985915493,27.6562535211268,28.5405070422535,30.125338028169,30.1003943661972,28.1564366197183,28.6922957746479,30.069323943662,28.8209014084507,29.7297887323944,28.756,25.9805633802817,26.4500704225352,25.8946901408451,23.4955492957746,24.8640704225352,23.9907605633803,24.3567746478873
"247","Virgin Islands, U.S.",99181,2.0645,2.7135,2.0915,2.1645,1.7385,2.067,1.6485,2.355,2.458,2.2305,1.707,1.962,3.1685,1.8465,2.065,1.7295,1.852,1.845,1.9845,2.3725,1.9715,2.0365,2.049,2.1915
"248","Wallis and Futuna",13226,0.998,1.184,1.492,1.314,1.448,1.484,1.398,1.702,1.49,1.556,1.54,1.642,1.5,1.398,1.706,1.564,1.618,1.932,1.582,1.704,1.632,1.612,1.532,1.352
"249","Western Sahara",646462,4.5825,5.75,4.36,4.4825,4.7625,4.3575,4.01,4.3,4.0825,4.5475,3.49,3.51,3.16,3.305,2.89,3.4325,4.11,3.15,3.5125,3.43,5.0575,4.155,3.3675,4.3925
"250","Yemen",30314666,11.563313253012,13.5634638554217,14.0203614457831,11.8795481927711,13.5754518072289,13.1918975903614,12.7767168674699,12.9555722891566,14.8515361445783,15.3247891566265,14.4671084337349,14.5427108433735,16.7775903614458,18.4067771084337,15.6318975903614,15.2906325301205,16.1212951807229,16.4965060240964,15.3119578313253,15.7345481927711,16.9821385542169,16.6842771084337,14.391686746988,15.0198192771084
"251","Zambia",19089070,17.196347826087,14.752347826087,18.0790434782609,24.9014782608696,22.8578260869565,22.4458260869565,20.6565217391304,22.9350434782609,20.8458260869565,23.8993913043478,23.3969565217391,22.4091304347826,24.4837391304348,21.59,22.5746956521739,21.4513043478261,20.6413043478261,22.7447826086957,21.0204347826087,20.1304347826087,20.5298260869565,21.3087826086957,18.7726086956522,19.2373043478261
"252","Zimbabwe",14804978,16.9306593406593,13.5910989010989,13.9068131868132,20.7716483516484,16.7234065934066,18.0881318681319,15.8273626373626,18.2503296703297,16.390989010989,18.8723076923077,18.0820879120879,16.4013186813187,19.4625274725275,15.1769230769231,17.0128571428571,15.7002197802198,14.8148351648352,17.2068131868132,15.3067032967033,15.0579120879121,16.5314285714286,15.5667032967033,12.1831868131868,14.2682417582418
